tr|K2QYQ3|K2QYQ3_METFP	iAF692.Mbar_A0218	38.0	555	303	8	36	575	12	540	3.2e-110	396.4
tr|K2QYQ3|K2QYQ3_METFP	iYO844.BSU28310	36.4	561	310	10	39	580	24	556	1.5e-99	360.9
tr|K2QYQ3|K2QYQ3_METFP	iHN637.CLJU_RS10020	35.8	558	321	10	33	578	1	533	1.2e-98	357.8
tr|K2R0K3|K2R0K3_METFP	iAF987.Gmet_2692	58.9	538	221	0	5	542	6	543	1.7e-190	662.9
tr|K2R0K3|K2R0K3_METFP	iYO844.BSU18250	54.6	531	241	0	7	537	8	538	2.3e-171	599.4
tr|K2R4U9|K2R4U9_METFP	iHN637.CLJU_RS07890	39.2	240	142	4	5	242	5	242	1.4e-41	167.2
tr|K2RBS4|K2RBS4_METFP	iAF692.Mbar_A1731	25.6	375	245	10	22	386	18	368	1.8e-24	110.9
tr|K2RBS4|K2RBS4_METFP	iLB1027_lipid.PHATRDRAFT_50356	31.5	254	146	10	91	335	158	392	6.3e-22	102.4
tr|K2QC42|K2QC42_METFP	iCN900.CD630_19470	41.1	175	96	2	5	172	10	184	1.2e-33	140.2
tr|K2QC42|K2QC42_METFP	iYS854.USA300HOU_RS04405	40.7	167	92	2	4	164	1	166	1.9e-31	132.9
tr|K2QC42|K2QC42_METFP	STM_v1_0.STM0247	42.5	167	89	3	4	164	1	166	1.3e-30	130.2
tr|K2QC42|K2QC42_METFP	iJN1463.PP_4210	40.6	170	94	2	2	164	3	172	1.6e-30	129.8
tr|K2QC42|K2QC42_METFP	iYL1228.KPN_00213	41.9	167	90	3	4	164	1	166	2.8e-30	129.0
tr|K2QC42|K2QC42_METFP	iML1515.b0199	41.3	167	91	3	4	164	1	166	3.7e-30	128.6
tr|K2QC42|K2QC42_METFP	iSDY_1059.SDY_0218	41.3	167	91	3	4	164	1	166	3.7e-30	128.6
tr|K2QC42|K2QC42_METFP	iPC815.YPO1073	40.7	167	92	2	4	164	1	166	3.7e-30	128.6
tr|K2QC42|K2QC42_METFP	iSbBS512_1146.SbBS512_E0193	41.3	167	91	3	4	164	1	166	4.8e-30	128.3
tr|K2QC42|K2QC42_METFP	iSSON_1240.SSON_0213	41.3	167	91	3	4	164	1	166	4.8e-30	128.3
tr|K2QC42|K2QC42_METFP	iSF_1195.SF0190	41.3	167	91	3	4	164	1	166	1.1e-29	127.1
tr|K2QC42|K2QC42_METFP	iIT341.HP1576	43.1	167	85	3	4	164	2	164	1.4e-29	126.7
tr|K2QC42|K2QC42_METFP	iEK1008.Rv0073	41.0	166	92	1	5	164	4	169	1.4e-29	126.7
tr|K2R0P0|K2R0P0_METFP	iAF692.Mbar_A2389	47.6	630	318	8	2	623	5	630	3.2e-153	539.3
tr|K2R0E1|K2R0E1_METFP	iEK1008.Rv0577	27.8	115	76	3	8	118	148	259	3.7e-05	45.1
tr|K2RQ05|K2RQ05_METFP	iEK1008.Rv3116	30.2	106	71	1	7	109	273	378	2.2e-07	52.4
tr|K2QB20|K2QB20_METFP	iAF692.Mbar_A2374	59.2	1076	414	10	1	1060	1	1067	0.0e+00	1255.4
tr|K2QB20|K2QB20_METFP	iSynCJ816.SGL_RS14530	54.6	1084	461	10	1	1058	1	1079	0.0e+00	1158.7
tr|K2QB20|K2QB20_METFP	iYO844.BSU15520	54.7	1058	459	8	1	1045	1	1051	0.0e+00	1148.7
tr|K2QB20|K2QB20_METFP	iAF987.Gmet_1774	53.9	1084	469	6	1	1058	1	1079	0.0e+00	1147.9
tr|K2R140|K2R140_METFP	iAT_PLT_636.4905	32.0	444	269	11	208	629	220	652	8.1e-47	186.0
tr|K2R140|K2R140_METFP	iMM1415.18195	32.0	444	269	11	208	629	220	652	8.1e-47	186.0
tr|K2QAC0|K2QAC0_METFP	iAF987.Gmet_2444	29.0	124	78	3	167	289	26	140	5.9e-08	55.8
tr|K2QBF3|K2QBF3_METFP	iYO844.BSU18830	28.5	932	560	30	15	918	10	863	5.9e-79	293.1
tr|K2QBF3|K2QBF3_METFP	iCN900.CD630_05820	26.8	944	558	30	12	918	4	851	5.8e-74	276.6
tr|K2QBF3|K2QBF3_METFP	iAF692.Mbar_A3264	27.1	944	590	28	12	918	4	886	7.5e-74	276.2
tr|K2QDL2|K2QDL2_METFP	STM_v1_0.STM0659	24.5	351	220	9	22	342	8	343	2.8e-08	57.0
tr|K2RBW9|K2RBW9_METFP	iLJ478.TM0822	22.6	164	99	4	85	238	5	150	6.6e-06	48.5
tr|K2R792|K2R792_METFP	iAF692.Mbar_A1289	48.1	576	280	8	5	565	7	578	4.7e-159	558.5
tr|K2RVM1|K2RVM1_METFP	iAF987.Gmet_0988	47.2	125	61	4	2	126	24	143	2.6e-23	105.5
tr|K2RVM1|K2RVM1_METFP	iSynCJ816.SGL_RS14875	44.8	125	62	4	2	123	9	129	4.1e-21	98.2
tr|K2R014|K2R014_METFP	iPC815.YPO0345	35.1	97	58	2	8	99	491	587	6.3e-11	63.9
tr|K2R014|K2R014_METFP	iYS854.USA300HOU_RS05725	32.3	93	51	3	7	95	12	96	5.3e-10	60.8
tr|K2R014|K2R014_METFP	iJN1463.PP_0561	34.0	97	57	3	1	91	478	573	3.5e-09	58.2
tr|K2REC5|K2REC5_METFP	iCN900.CD630_27420	31.5	146	87	6	51	186	48	190	2.4e-12	69.7
tr|K2QZV8|K2QZV8_METFP	iHN637.CLJU_RS18510	42.6	249	140	3	3	248	5	253	4.1e-51	198.7
tr|K2QZV8|K2QZV8_METFP	iCN900.CD630_07240	41.0	249	144	3	3	248	5	253	6.6e-49	191.4
tr|K2R4E1|K2R4E1_METFP	iAF692.Mbar_A1972	54.3	409	177	5	2	402	10	416	1.8e-117	419.9
tr|K2QDC4|K2QDC4_METFP	iAF987.Gmet_1430	46.1	449	222	5	1	435	1	443	5.1e-113	405.2
tr|K2QDC4|K2QDC4_METFP	iYO844.BSU35580	44.5	434	236	2	2	435	3	431	2.0e-109	393.3
tr|K2QDC4|K2QDC4_METFP	iCN900.CD630_27710	42.9	436	243	3	1	435	1	431	4.4e-101	365.5
tr|K2R4F4|K2R4F4_METFP	iAF692.Mbar_A0003	48.4	419	199	5	19	426	6	418	2.2e-103	373.2
tr|K2REE5|K2REE5_METFP	iML1515.b1771	25.0	296	156	11	49	297	49	325	6.0e-09	59.3
tr|K2R182|K2R182_METFP	iAT_PLT_636.4905	24.1	352	227	13	192	522	171	503	3.8e-12	70.5
tr|K2R182|K2R182_METFP	iMM1415.18195	24.1	352	227	13	192	522	171	503	3.8e-12	70.5
tr|K2R006|K2R006_METFP	iHN637.CLJU_RS03475	34.8	161	69	5	4	128	9	169	1.9e-20	96.3
tr|K2R006|K2R006_METFP	iAF987.Gmet_1755	34.9	149	71	6	1	123	1	149	1.4e-18	90.1
tr|K2QZI0|K2QZI0_METFP	iHN637.CLJU_RS19990	36.1	169	96	5	34	192	7	173	3.0e-17	85.9
tr|K2RR54|K2RR54_METFP	iAF692.Mbar_A2020	50.3	386	181	4	1	385	1	376	1.8e-62	237.3
tr|K2RR54|K2RR54_METFP	iAF692.Mbar_A2023	41.8	263	147	4	1	262	1	258	7.3e-56	215.3
tr|K2QCS7|K2QCS7_METFP	iAF692.Mbar_A0203	33.3	153	101	1	16	168	15	166	6.4e-19	91.3
tr|K2QCS7|K2QCS7_METFP	iAF692.Mbar_A0433	32.7	153	102	1	16	168	15	166	2.4e-18	89.4
tr|K2R1L9|K2R1L9_METFP	iSDY_1059.SDY_4263	42.4	144	81	2	1	143	1	143	9.0e-28	120.6
tr|K2R1L9|K2R1L9_METFP	iSF_1195.SF4246	41.7	144	82	2	1	143	1	143	2.6e-27	119.0
tr|K2R1L9|K2R1L9_METFP	iML1515.b4244	41.7	144	82	2	1	143	1	143	4.5e-27	118.2
tr|K2R1L9|K2R1L9_METFP	iSbBS512_1146.SbBS512_E4839	41.7	144	82	2	1	143	1	143	4.5e-27	118.2
tr|K2R1L9|K2R1L9_METFP	iSSON_1240.SSON_4425	41.7	144	82	2	1	143	1	143	4.5e-27	118.2
tr|K2R1L9|K2R1L9_METFP	iYL1228.KPN_04656	41.0	144	83	2	1	143	1	143	5.8e-27	117.9
tr|K2R1L9|K2R1L9_METFP	STM_v1_0.STM4459	41.0	144	83	2	1	143	1	143	1.3e-26	116.7
tr|K2R1L9|K2R1L9_METFP	iPC815.YPO3589	39.7	146	86	2	6	150	6	150	1.2e-24	110.2
tr|K2RQP1|K2RQP1_METFP	iIT341.HP0106	51.5	377	181	1	1	375	1	377	3.5e-110	395.6
tr|K2RQP1|K2RQP1_METFP	iNF517.LLMG_RS08915	51.9	368	175	1	5	370	6	373	2.9e-109	392.5
tr|K2RQP1|K2RQP1_METFP	iYO844.BSU27250	49.1	377	180	3	1	370	1	372	4.0e-106	382.1
tr|K2RQP1|K2RQP1_METFP	iHN637.CLJU_RS11995	47.6	374	194	1	1	372	1	374	1.3e-104	377.1
tr|K2RQP1|K2RQP1_METFP	iAF987.Gmet_0699	49.7	374	186	1	1	372	1	374	1.7e-101	366.7
tr|K2RQP1|K2RQP1_METFP	iEK1008.Rv1079	48.5	373	184	4	5	372	16	385	5.0e-101	365.2
tr|K2RQP1|K2RQP1_METFP	iYO844.BSU11880	47.3	370	193	1	5	372	10	379	1.6e-99	360.1
tr|K2QZD4|K2QZD4_METFP	iAF692.Mbar_A2894	28.0	193	126	4	2	189	23	207	5.8e-12	68.6
tr|K2QZD4|K2QZD4_METFP	iSF_1195.SF4405	26.4	231	147	9	5	226	6	222	1.4e-10	63.9
tr|K2QZD4|K2QZD4_METFP	iML1515.b4374	32.3	127	78	3	102	226	102	222	1.9e-10	63.5
tr|K2QZD4|K2QZD4_METFP	iSDY_1059.SDY_4633	32.3	127	78	3	102	226	102	222	1.9e-10	63.5
tr|K2QZD4|K2QZD4_METFP	iSSON_1240.SSON_4524	26.0	231	148	9	5	226	6	222	4.2e-10	62.4
tr|K2QG37|K2QG37_METFP	iJN1463.PP_5030	23.7	422	231	18	7	387	9	380	8.1e-12	68.9
tr|K2QG37|K2QG37_METFP	iHN637.CLJU_RS10540	23.3	407	266	11	20	406	29	409	5.8e-10	62.8
tr|K2R5K5|K2R5K5_METFP	iAF987.Gmet_2472	48.4	273	138	2	3	275	2	271	7.8e-67	251.1
tr|K2RU95|K2RU95_METFP	iHN637.CLJU_RS18300	54.5	310	133	4	5	306	199	508	1.1e-88	323.9
tr|K2RU95|K2RU95_METFP	iLJ478.TM1820	53.6	308	134	3	8	306	192	499	3.3e-82	302.4
tr|K2RU95|K2RU95_METFP	iYO844.BSU06360	48.9	309	150	4	6	306	203	511	5.6e-82	301.6
tr|K2RU95|K2RU95_METFP	iCN900.CD630_01980	51.6	310	141	5	6	306	200	509	1.6e-81	300.1
tr|K2RU95|K2RU95_METFP	iNF517.LLMG_RS05125	48.2	309	152	4	6	306	203	511	2.8e-81	299.3
tr|K2RU95|K2RU95_METFP	iAF692.Mbar_A1178	51.8	309	140	6	1	306	1	303	2.8e-81	299.3
tr|K2QYG2|K2QYG2_METFP	iHN637.CLJU_RS02910	31.8	336	205	5	24	338	27	359	8.4e-47	184.9
tr|K2QYG2|K2QYG2_METFP	iJN1463.PP_3591	33.0	306	201	4	26	328	26	330	1.6e-42	170.6
tr|K2QZ78|K2QZ78_METFP	iAF987.Gmet_3427	49.6	129	65	0	5	133	10	138	1.5e-37	152.9
tr|K2QZ78|K2QZ78_METFP	iAF987.Gmet_2083	44.3	131	72	1	3	132	6	136	9.9e-34	140.2
tr|K2RCM5|K2RCM5_METFP	iYS854.USA300HOU_RS13900	29.6	506	323	11	4	488	3	496	2.3e-61	233.8
tr|K2RBU5|K2RBU5_METFP	iAF692.Mbar_A0391	29.3	482	317	8	200	665	170	643	2.0e-47	188.0
tr|K2QXF9|K2QXF9_METFP	iAF692.Mbar_A0589	38.0	648	380	9	33	669	1	637	4.4e-108	389.4
tr|K2RC75|K2RC75_METFP	iYS854.USA300HOU_RS01155	32.3	124	71	5	10	121	14	136	1.0e-11	67.8
tr|K2RD68|K2RD68_METFP	iAF692.Mbar_A2125	29.3	259	173	5	1	250	1	258	8.6e-26	114.8
tr|K2RRU2|K2RRU2_METFP	iAF692.Mbar_A2042	60.4	245	90	3	3	245	5	244	2.2e-76	282.7
tr|K2RRG9|K2RRG9_METFP	iAF987.Gmet_3074	25.7	292	174	5	6	297	4	252	3.4e-18	89.7
tr|K2R101|K2R101_METFP	iYO844.BSU03860	27.1	140	96	4	1	135	1	139	5.7e-06	49.3
tr|K2R101|K2R101_METFP	iYO844.BSU38110	21.6	190	137	4	1	180	1	188	3.7e-05	46.6
tr|K2R101|K2R101_METFP	iSynCJ816.SGL_RS08770	46.6	58	30	1	6	62	5	62	4.9e-05	46.2
tr|K2R219|K2R219_METFP	iYO844.BSU03070	20.1	358	278	4	29	380	51	406	1.6e-19	94.7
tr|K2RF52|K2RF52_METFP	iLJ478.TM1287	35.2	71	46	0	37	107	48	118	8.8e-07	50.4
tr|K2R9C0|K2R9C0_METFP	iIT341.HP0044	28.9	408	217	9	6	397	4	354	2.0e-39	160.6
tr|K2R9C0|K2R9C0_METFP	iAF692.Mbar_A0034	29.3	403	202	8	6	396	3	334	6.6e-38	155.6
tr|K2R9C0|K2R9C0_METFP	iAF987.Gmet_1311	29.5	407	201	11	6	399	2	335	2.5e-37	153.7
tr|K2R9C0|K2R9C0_METFP	iLB1027_lipid.PHATRDRAFT_25417	26.7	404	222	8	5	399	6	344	3.6e-36	149.8
tr|K2R9C0|K2R9C0_METFP	iML1515.b2053	28.8	403	220	9	6	399	3	347	1.8e-35	147.5
tr|K2R9C0|K2R9C0_METFP	iSbBS512_1146.SbBS512_E1179	28.8	403	220	9	6	399	3	347	1.8e-35	147.5
tr|K2R9C0|K2R9C0_METFP	iSF_1195.SF2116	28.8	403	220	9	6	399	3	347	1.8e-35	147.5
tr|K2R9C0|K2R9C0_METFP	iSSON_1240.SSON_2106	28.8	403	220	9	6	399	3	347	1.8e-35	147.5
tr|K2R9C0|K2R9C0_METFP	STM_v1_0.STM2109	29.3	403	218	8	6	399	3	347	2.3e-35	147.1
tr|K2R112|K2R112_METFP	iHN637.CLJU_RS07885	41.4	348	192	4	1	348	1	336	2.8e-72	269.6
tr|K2R112|K2R112_METFP	iAF987.Gmet_2495	40.7	361	190	5	1	348	1	350	3.2e-68	256.1
tr|K2RVM8|K2RVM8_METFP	iAF692.Mbar_A1633	48.7	187	94	2	1	186	1	186	1.4e-46	183.3
tr|K2RRF9|K2RRF9_METFP	iYO844.BSU03860	26.5	185	123	3	15	186	3	187	1.1e-11	67.4
tr|K2RAJ0|K2RAJ0_METFP	iAF692.Mbar_A0862	48.9	309	153	5	2	308	6	311	3.5e-77	285.8
tr|K2R484|K2R484_METFP	iEK1008.Rv3265c	37.3	67	42	0	206	272	170	236	3.5e-08	56.6
tr|K2Q9R2|K2Q9R2_METFP	iAF692.Mbar_A0058	41.0	603	340	9	16	614	6	596	9.8e-126	448.0
tr|K2Q9R2|K2Q9R2_METFP	iAF692.Mbar_A2988	40.8	600	325	11	13	590	15	606	2.0e-118	423.7
tr|K2Q9R2|K2Q9R2_METFP	iAF987.Gmet_0948	40.1	618	329	14	15	613	1	596	1.9e-116	417.2
tr|K2QZE0|K2QZE0_METFP	iYO844.BSU36590	22.8	416	241	15	245	642	115	468	8.3e-12	69.7
tr|K2QZE0|K2QZE0_METFP	iCN900.CD630_34040	21.0	386	235	12	237	607	113	443	5.4e-11	67.0
